,DoY,Hour,Tair,Rg,GPP_uStar_f,PAR,GPP_Sim,LAI_Sim
35832,17.0,12.0,-8.0815,433.99,-0.79328,892.9835390946503,17.83626927491649,0.0054
35833,17.0,12.5,-7.6219,379.25,0.89451,780.3497942386831,15.586546055236475,0.0054
35834,17.0,13.0,-7.2166,381.32,0.17043,784.6090534979423,15.671619622367231,0.0054
35835,17.0,13.5,-6.425,370.13,-0.53127,761.5843621399177,15.211729179761837,0.0054
35836,17.0,14.0,-5.83,326.11,0.17115,671.008230452675,13.402580182130963,0.0054
35837,17.0,14.5,-6.0557,204.41,-0.044545,420.59670781893004,8.400912008308207,0.0054
35838,17.0,15.0,-5.6695,192.07,-0.029524,395.20576131687244,7.893758472852393,0.0054
35839,17.0,15.5,-5.518,167.88,-0.10202,345.4320987654321,6.899589589329201,0.0054
35840,17.0,16.0,-5.5945,29.75,0.38183,61.21399176954733,1.2226756628695719,0.0054
35871,18.0,7.5,-6.9225,24.0,-0.11961,49.382716049382715,0.9863601986174697,0.0054
35872,18.0,8.0,-6.1512,23.74,-0.2282199999999999,48.8477366255144,0.9756746297991138,0.0054
35873,18.0,8.5,-5.5148,63.7,4.046,131.06995884773664,2.6179643604972016,0.0054
35874,18.0,9.0,-4.6522,93.86,-0.39792,193.1275720164609,3.857490343426488,0.0054
35875,18.0,9.5,-4.1964,104.49,-0.26279,215.0,4.294365714730809,0.0054
35876,18.0,10.0,-3.7184,153.83,0.1703599999999999,316.522633744856,6.3221578897218915,0.0054
35877,18.0,10.5,-2.8943,190.17,-7.1913e-05,391.2962962962963,7.815671623795176,0.0054
35878,18.0,11.0,-2.46,161.28,0.017827,331.85185185185185,6.628340534709396,0.0054
35879,18.0,11.5,-2.2606,146.47,-0.10257,301.37860082304525,6.0196740954792,0.0054
35880,18.0,12.0,-1.7023,218.64,-0.13744,449.8765432098765,8.985741409405149,0.0054
35881,18.0,12.5,-1.2231,175.88,-0.16028,361.89300411522635,7.228376322201691,0.0054
35882,18.0,13.0,-1.1194,125.64,0.24738,258.51851851851853,5.1635956397624545,0.0054
35883,18.0,13.5,-1.0183,108.47,0.25138,223.18930041152262,4.4579371143348725,0.0054
35884,18.0,14.0,-1.0019,72.64,0.25171,149.46502057613168,2.9853835344822084,0.0054
35885,18.0,14.5,-1.0267,49.28,0.17861,101.39917695473251,2.025326274494538,0.0054
35886,18.0,15.0,-0.8946,52.06,2.8377,107.11934156378602,2.1395796641677283,0.0054
35887,18.0,15.5,-0.9641,14.4,0.11148,29.62962962962963,0.5918161191704818,0.0054
35919,19.0,7.5,-6.234,31.6,-0.24364,65.02057613168725,1.2987075948463354,0.0054
35920,19.0,8.0,-6.3862,53.93,-0.2568,110.96707818930041,2.2164335629766727,0.0054
35921,19.0,8.5,-6.3003,110.0,-0.35772,226.33744855967078,4.520817576996737,0.0054
35922,19.0,9.0,-6.0073,197.1,-0.065158,405.55555555555554,8.100483131145971,0.0054
35923,19.0,9.5,-5.7705,202.18,-0.056484,416.0082304526749,8.309262706520002,0.0054
35924,19.0,10.0,-5.4527,198.09,-0.044668,407.5925925925926,8.141170489338942,0.0054
35925,19.0,10.5,-5.2791,184.14,-0.11657,378.88888888888886,7.567848623892536,0.0054
35926,19.0,11.0,-5.1262,117.45,-0.36415,241.66666666666669,4.827000221984243,0.0054
35927,19.0,11.5,-4.9866,160.75,-0.035847,330.761316872428,6.606558413656594,0.0054
35928,19.0,12.0,-4.7418,200.57,0.074382,412.69547325102883,8.243094376529413,0.0054
35929,19.0,12.5,-4.4627,214.04,-0.1454099999999999,440.4115226337448,8.796689038003468,0.0054
35930,19.0,13.0,-4.1664,180.0,-0.0138319999999999,370.3703703703704,7.397701489631023,0.0054
35931,19.0,13.5,-3.9957,95.42,-0.2226,196.3374485596708,3.921603756336624,0.0054
35932,19.0,14.0,-3.9978,55.94,3.1038,115.1028806584362,2.2990412296108858,0.0054
35933,19.0,14.5,-3.9668,44.94,0.026801,92.46913580246914,1.8469594719112121,0.0054
35934,19.0,15.0,-3.9468,45.06,0.04682,92.71604938271605,1.8518912729042996,0.0054
35935,19.0,15.5,-4.0594,24.59,0.075265,50.59670781893004,1.0106082201668158,0.0054
35968,20.0,8.0,-7.9761,12.27,-0.13817,25.246913580246915,0.5042766515431815,0.0054
35969,20.0,8.5,-7.5385,13.96,-0.1176599999999999,28.72427983539095,0.573732848862495,0.0054
35970,20.0,9.0,-8.0414,15.1,-0.1408599999999999,31.069958847736626,0.6205849582968247,0.0054
35971,20.0,9.5,-8.6365,24.92,-0.14403,51.275720164609055,1.0241706728978062,0.0054
35972,20.0,10.0,-8.8045,29.32,-0.13193,60.32921810699589,1.2050033759776757,0.0054
35973,20.0,10.5,-8.9759,30.86,-0.1505099999999999,63.49794238683128,1.2682948220556298,0.0054
35974,20.0,11.0,-8.9935,27.78,-0.17835,57.1604938271605,1.1417119298997214,0.0054
35975,20.0,11.5,-8.9655,26.28,-0.15058,54.074074074074076,1.0800644174861294,0.0054
35976,20.0,12.0,-8.8203,27.82,-0.13329,57.242798353909464,1.1433558635640837,0.0054
35977,20.0,12.5,-9.6847,18.73,-0.027573,38.53909465020576,0.7697719383377171,0.0054
35978,20.0,13.0,-10.073,29.41,-0.027616,60.51440329218107,1.2087022267224912,0.0054
35979,20.0,13.5,-9.7002,50.46,-0.13934,103.82716049382717,2.07382231759323,0.0054
35980,20.0,14.0,-8.7346,113.64,0.023338,233.82716049382717,4.670415540453719,0.0054
35981,20.0,14.5,-7.9187,104.12,-0.4301399999999999,214.23868312757205,4.2791593283354565,0.0054
35982,20.0,15.0,-8.0099,45.74,-0.2262199999999999,94.11522633744856,1.8798381451984612,0.0054
35983,20.0,15.5,-7.9633,28.06,-0.18697,57.73662551440329,1.1532194655502583,0.0054
35984,20.0,16.0,-7.8306,13.81,-0.13122,28.415637860082306,0.5675680976211358,0.0054
36015,21.0,7.5,-22.4796,48.61,-0.21381,100.02057613168725,1.9977903856164672,0.0054
36016,21.0,8.0,-22.3311,143.12,-0.82145,294.48559670781896,5.881994651088846,0.0054
36017,21.0,8.5,-22.1368,166.25,-0.9084,342.0781893004115,6.832599292506431,0.0054
36018,21.0,9.0,-21.9878,234.41,-0.81288,482.32510288065845,9.633862256580045,0.0054
36019,21.0,9.5,-21.6671,300.23,-0.12451,617.7572016460906,12.338955101288457,0.0054
36020,21.0,10.0,-21.2065,327.86,0.8044399999999999,674.6090534979425,13.47450227994682,0.0054
36021,21.0,10.5,-20.7911,307.7,-0.1131,633.1275720164609,12.645959713108144,0.0054
36022,21.0,11.0,-20.6693,281.95,-0.11144,580.1440329218107,11.587677416674817,0.0054
36023,21.0,11.5,-20.4995,339.28,-0.19216,698.1069958847736,13.943845341122296,0.0054
36024,21.0,12.0,-20.2215,353.53,-2.7702,727.4279835390946,14.52949670905142,0.0054
36025,21.0,12.5,-20.3046,233.08,-0.79086,479.5884773662552,9.579201462239995,0.0054
36026,21.0,13.0,-20.199,251.44,-0.40403,517.366255144033,10.333767014182358,0.0054
36027,21.0,13.5,-19.8388,235.36,-0.78397,484.2798353909465,9.672905681108654,0.0054
36028,21.0,14.0,-19.874,166.74,-0.8783700000000001,343.08641975308643,6.852737479894872,0.0054
36029,21.0,14.5,-19.6513,139.96,-0.6674800000000001,287.9835390946502,5.752123891604211,0.0054
36030,21.0,15.0,-19.3972,166.46,-0.87098,342.51028806584367,6.841229944244335,0.0054
36031,21.0,15.5,-19.2061,92.93,-0.34517,191.21399176954733,3.8192688857300614,0.0054
36032,21.0,16.0,-18.975,32.2,-0.018904,66.25514403292182,1.323366599811772,0.0054
36062,22.0,7.0,-17.5379,11.79,0.11697,24.25925925925926,0.484549447570832,0.0054
36063,22.0,7.5,-17.4932,67.17,1.4928,138.20987654320987,2.7605756058806437,0.0054
36064,22.0,8.0,-17.0981,147.4,-0.7499399999999999,303.2921810699589,6.057895553175627,0.0054
36065,22.0,8.5,-16.2938,230.43,-0.31288,474.13580246913585,9.470290856975982,0.0054
36066,22.0,9.0,-15.319,308.77,-0.083461,635.3292181069959,12.68993493862984,0.0054
36067,22.0,9.5,-14.3908,377.56,-5.2427,776.8724279835391,15.517089857917162,0.0054
36068,22.0,10.0,-12.7363,437.6,-2.4548,900.4115226337449,17.9846342881252,0.0054
36069,22.0,10.5,-11.2006,489.24,-0.33381,1006.6666666666667,20.106952648817124,0.0054
36070,22.0,11.0,-10.3271,527.05,0.8889299999999999,1084.4650205761316,21.660880945055723,0.0054
36071,22.0,11.5,-9.3717,547.73,0.89576,1127.01646090535,22.510794649531118,0.0054
36072,22.0,12.0,-8.5371,554.93,-0.0096616,1141.8312757201645,22.80670270911635,0.0054
36073,22.0,12.5,-7.9881,545.11,0.0076858,1121.6255144032923,22.403116994515376,0.0054
36074,22.0,13.0,-7.542000000000001,512.17,0.021977,1053.8477366255142,21.049337621912894,0.0054
36075,22.0,13.5,-7.0314,441.05,-0.28498,907.5102880658437,18.12642356667646,0.0054
36076,22.0,14.0,-6.7698,403.74,-0.069921,830.7407407407408,16.593044441242387,0.0054
36077,22.0,14.5,-6.4873,313.39,0.083907,644.835390946502,12.879809276863702,0.0054
36078,22.0,15.0,-6.3648,217.36,-0.55794,447.2427983539095,8.933135532145553,0.0054
36079,22.0,15.5,-6.8713,68.07,-0.3815699999999999,140.06172839506172,2.7975641133287983,0.0054
36080,22.0,16.0,-7.2453,40.8,-0.22774,83.95061728395062,1.6768123376496986,0.0054
36111,23.0,7.5,-5.7286,25.72,3.3115,52.92181069958848,1.0570493461850552,0.0054
36112,23.0,8.0,-5.2168,60.11,2.2036,123.68312757201646,2.4704213141206712,0.0054
36113,23.0,8.5,-4.8549,47.01,1.3032,96.72839506172839,1.9320330390419689,0.0054
36114,23.0,9.0,-4.4982,56.49,2.2279,116.23456790123457,2.3216453174958693,0.0054
36115,23.0,9.5,-4.1434,80.3,-0.17429,165.22633744855966,3.3001968312076175,0.0054
36116,23.0,10.0,-3.5427,185.34,0.10109,381.358024691358,7.617166633823411,0.0054
36117,23.0,10.5,-2.9183,190.04,-0.080968,391.02880658436214,7.810328839385998,0.0054
36118,23.0,11.0,-2.3754,239.33,-0.18619,492.44855967078195,9.836066097296628,0.0054
36119,23.0,11.5,-1.8837,203.27,-0.6482,418.2510288065844,8.354059898873878,0.0054
36120,23.0,12.0,-1.4696,300.49,0.083705,618.2921810699589,12.349640670106814,0.0054
36121,23.0,12.5,-0.9331,440.22,-0.10086,905.8024691358025,18.092311943140942,0.0054
36122,23.0,13.0,-0.6414,248.55,-0.60277,511.4197530864198,10.214992806932173,0.0054
36123,23.0,13.5,-0.2132,213.79,-0.42022,439.8971193415638,8.786414452601203,0.0054
36124,23.0,14.0,-0.0774,102.25,0.086544,210.39094650205763,4.202305429526512,0.0054
36125,23.0,14.5,-0.1572,67.17,0.083101,138.20987654320987,2.7605756058806437,0.0054
36126,23.0,15.0,0.042,49.84,0.0384199999999999,102.55144032921811,2.0483413457956123,0.0054
36127,23.0,15.5,0.0967,20.44,0.014166,42.05761316872428,0.8400501024892117,0.0054
36160,24.0,8.0,9.743,15.43,-0.33364,31.74897119341564,0.6341474110278149,0.0054
36161,24.0,8.5,10.1135,23.56,-0.42383,48.477366255144034,0.9682769283094829,0.0054
36162,24.0,9.0,10.3611,26.12,-0.57911,53.744855967078195,1.0734886828286798,0.0054
36163,24.0,9.5,10.4853,34.89,-0.60038,71.79012345679013,1.4339211387401467,0.0054
36164,24.0,10.0,10.7211,40.72,-0.59129,83.78600823045268,1.6735244703209737,0.0054
36165,24.0,10.5,11.0137,44.1,-0.44025,90.74074074074075,1.8124368649596008,0.0054
36166,24.0,11.0,11.2065,36.94,-0.43295,76.0082304526749,1.518172739038722,0.0054
36167,24.0,11.5,11.2224,30.71,-0.43299,63.18930041152264,1.2621300708142709,0.0054
36168,24.0,12.0,11.5989,28.73,-0.57911,59.11522633744856,1.1807553544283296,0.0054
36169,24.0,12.5,11.5299,24.97,-0.58267,51.37860082304527,1.0262255899782593,0.0054
36170,24.0,13.0,11.4226,29.59,-0.5878,60.88477366255144,1.216099928212122,0.0054
36171,24.0,13.5,11.496,24.1,0.92445,49.58847736625515,0.990470032778376,0.0054
36172,24.0,14.0,11.7602,17.21,0.93466,35.41152263374486,0.707302459091944,0.0054
36173,24.0,14.5,11.8374,14.0,0.93715,28.80658436213992,0.5753767825268574,0.0054
36174,24.0,15.0,11.4804,11.27,0.92171,23.189300411522634,0.4631783099341202,0.0054
36207,25.0,7.5,-2.8259,10.8,0.79897,22.222222222222225,0.4438620893778615,0.0054
36208,25.0,8.0,-2.7666,31.81,0.80067,65.45267489711934,1.307338246584238,0.0054
36209,25.0,8.5,-2.4521,209.4,0.5828300000000001,430.8641975308642,8.605992732937423,0.0054
36210,25.0,9.0,-1.9855,294.8,0.65418,606.5843621399177,12.115791106351255,0.0054
36211,25.0,9.5,-1.6911,367.97,0.015489,757.1399176954733,15.122956761886265,0.0054
36212,25.0,10.0,-1.52,205.76,-0.66865,423.3744855967078,8.456394769480442,0.0054
36213,25.0,10.5,-1.5907,162.98,-0.075122,335.3497942386831,6.6982077154448,0.0054
36214,25.0,11.0,-1.6891,130.81,-0.0066551999999999,269.1563786008231,5.376074065881301,0.0054
36215,25.0,11.5,-1.9288,101.25,-0.015374,208.33333333333334,4.161207087917451,0.0054
36216,25.0,12.0,-1.5754,249.8,-0.67205,513.9917695473251,10.266365733943498,0.0054
36217,25.0,12.5,-0.8320000000000001,591.06,0.92621,1216.1728395061727,24.291585791451734,0.0054
36218,25.0,13.0,-0.9291,390.5,0.078787,803.4979423868313,16.048902398338413,0.0054
36219,25.0,13.5,-0.3229999999999999,561.31,1.423,1154.9588477366253,23.06891012858216,0.0054
36220,25.0,14.0,-0.9353,321.53,0.021476,661.5843621399176,13.21434977756146,0.0054
36221,25.0,14.5,-1.2048,185.46,-0.49423,381.60493827160496,7.622098434816499,0.0054
36222,25.0,15.0,-1.2472,152.01,0.013543,312.77777777777777,6.247358907993399,0.0054
36223,25.0,15.5,-1.2954,167.17,-0.66482,343.97119341563786,6.870409766786768,0.0054
36224,25.0,16.0,-1.4907,91.84,-0.0033626,188.97119341563788,3.774471693376185,0.0054
36254,26.0,7.0,-9.8385,12.9,0.053383,26.543209876543212,0.53016860675689,0.0054
36255,26.0,7.5,-9.6787,47.91,0.051771,98.58024691358024,1.969021546490124,0.0054
36256,26.0,8.0,-9.4582,121.0,-0.4105399999999999,248.97119341563786,4.97289933469641,0.0054
36257,26.0,8.5,-9.0326,190.2,-0.56689,391.358024691358,7.816904574043448,0.0054
36258,26.0,9.0,-8.7493,254.45,0.18211,523.559670781893,10.457473022425633,0.0054
36259,26.0,9.5,-8.2546,329.17,-0.040137,677.3045267489713,13.52834110745469,0.0054
36260,26.0,10.0,-7.7213,381.76,-3.414,785.5144032921811,15.68970289267522,0.0054
36261,26.0,10.5,-7.2266,437.2,-2.3363,899.5884773662551,17.968194951481575,0.0054
36262,26.0,11.0,-6.7117,499.4,1.5683,1027.5720164609054,20.524511799565186,0.0054
36263,26.0,11.5,-5.831,511.21,1.3925,1051.8724279835392,21.009883213968198,0.0054
36264,26.0,12.0,-5.761,536.01,1.227,1102.9012345679012,22.029122085872913,0.0054
36265,26.0,12.5,-5.363,438.53,-2.0875,902.3251028806584,18.022855745821627,0.0054
36266,26.0,13.0,-5.369,443.07,-2.2772,911.6666666666666,18.209442216726764,0.0054
36267,26.0,13.5,-4.492,499.59,1.6352,1027.962962962963,20.532320484470908,0.0054
36268,26.0,14.0,-4.288,398.13,-2.2974,819.1975308641976,16.36248274481555,0.0054
36269,26.0,14.5,-4.4248,262.66,0.319,540.4526748971194,10.794890407036027,0.0054
36270,26.0,15.0,-4.276,198.63,-0.4285,408.7037037037037,8.163363593807833,0.0054
36271,26.0,15.5,-4.341,117.37,0.11654,241.50205761316874,4.823712354655518,0.0054
36272,26.0,16.0,-4.5185,37.1,1.2677,76.33744855967079,1.5247484736961723,0.0054
36302,27.0,7.0,-7.162999999999999,12.05,0.25285,24.794238683127574,0.495235016389188,0.0054
36303,27.0,7.5,-6.736000000000001,27.25,0.26488,56.06995884773663,1.119929808846919,0.0054
36304,27.0,8.0,-6.2521,98.22,0.048928,202.09876543209876,4.036679112841995,0.0054
36305,27.0,8.5,-5.454,230.36,-0.42681,473.99176954732513,9.467413973063348,0.0054
36306,27.0,9.0,-4.3704,315.17,0.22,648.4979423868314,12.952964324927834,0.0054
36307,27.0,9.5,-3.2489,195.68,-0.40749,402.6337448559671,8.042123486061104,0.0054
36308,27.0,10.0,-2.3006,112.51,-0.060537,231.50205761316874,4.62397441443548,0.0054
36309,27.0,10.5,-1.6115,152.71,-0.12736,314.2181069958848,6.276127747119743,0.0054
36310,27.0,11.0,-0.9182,359.24,-3.143,739.1769547325104,14.764168239639162,0.0054
36311,27.0,11.5,0.1169999999999999,382.82,-3.182,787.6954732510288,15.733267134780824,0.0054
36312,27.0,12.0,1.1834,247.53,-0.61438,509.320987654321,10.17307249849093,0.0054
36313,27.0,12.5,1.9573,104.04,0.19579,214.0740740740741,4.275871461006732,0.0054
36314,27.0,13.0,2.1481,71.27,0.2396599999999999,146.6460905349794,2.9290788064777944,0.0054
36315,27.0,13.5,2.2568,72.25,0.24299,148.66255144032922,2.9693551812546746,0.0054
36316,27.0,14.0,2.4772,127.07,0.0077811999999999,261.46090534979425,5.2223662682634115,0.0054
36317,27.0,14.5,2.6885,114.6,0.21941,235.80246913580245,4.709869948398418,0.0054
36318,27.0,15.0,3.1888,69.39,2.7405,142.77777777777777,2.851813924252759,0.0054
36319,27.0,15.5,3.4552,58.42,-2.1694,120.20576131687244,2.4009651168013577,0.0054
36320,27.0,16.0,3.3533,25.5,-0.14528,52.46913580246914,1.0480077110310617,0.0054
36351,28.0,7.5,-9.9272,76.44,-0.16402,157.28395061728395,3.141557232596641,0.0054
36352,28.0,8.0,-9.6314,162.09,-0.60628,333.51851851851853,6.661630191412737,0.0054
36353,28.0,8.5,-9.1855,246.03,-0.23224,506.2345679012346,10.111424986077337,0.0054
36354,28.0,9.0,-8.8149,326.41,1.0227,671.6255144032923,13.414909684613683,0.0054
36355,28.0,9.5,-7.08161,348.65,0.23096,717.3868312757202,14.328936801999202,0.0054
36356,28.0,10.0,-6.351368,463.07,-0.038955,952.8189300411523,19.03140904890799,0.0054
36357,28.0,10.5,-6.351368,463.07,-0.039212,952.8189300411523,19.03140904890799,0.0054
36358,28.0,11.0,-5.504114,523.18,1.3764,1076.5020576131687,21.50183036302866,0.0054
36359,28.0,11.5,-5.504114,523.18,1.3761,1076.5020576131687,21.50183036302866,0.0054
36360,28.0,12.0,-7.0603,509.65,1.332,1048.6625514403293,20.945769801058063,0.0054
36361,28.0,12.5,-6.8083,424.6,-1.858,873.6625514403293,17.450355847207405,0.0054
36362,28.0,13.0,-6.5532,464.0,-0.046148,954.7325102880659,19.069630506604415,0.0054
36363,28.0,13.5,-6.2163,375.24,-2.5522,772.0987654320988,15.421741705384141,0.0054
36364,28.0,14.0,-6.1086,302.18,0.17067,621.769547325103,12.419096867426127,0.0054
36365,28.0,14.5,-5.9655,295.5,0.17445,608.0246913580247,12.144559945477598,0.0054
36366,28.0,15.0,-5.7555,204.77,-0.56577,421.3374485596708,8.415707411287471,0.0054
36367,28.0,15.5,-5.6853,130.28,-0.24311,268.0658436213992,5.354291944828499,0.0054
36368,28.0,16.0,-5.6232,123.94,-0.24161,255.02057613168725,5.093728459027051,0.0054
36369,28.0,16.5,-5.7037,37.41,3.2423,76.9753086419753,1.537488959594981,0.0054
36399,29.0,7.5,-9.6064,32.99,-0.2372,67.88065843621399,1.3558342896829303,0.0054
36400,29.0,8.0,-9.2334,68.02,0.79096,139.9588477366255,2.795509196248345,0.0054
36401,29.0,8.5,-8.6361,100.63,-0.16124,207.0576131687243,4.135726116119833,0.0054
36402,29.0,9.0,-7.8876,121.17,-0.36551,249.320987654321,4.979886052769951,0.0054
36403,29.0,9.5,-7.2718,100.22,-0.12645,206.21399176954733,4.1188757960601174,0.0054
36404,29.0,10.0,-6.9122,102.48,-0.11714,210.8641975308642,4.211758048096596,0.0054
36405,29.0,10.5,-6.8516,89.66,-0.93793,184.48559670781893,3.684877308668431,0.0054
36406,29.0,11.0,-6.6906,80.64,-0.79962,165.92592592592592,3.314170267354698,0.0054
36407,29.0,11.5,-6.792000000000001,91.59,-0.11467,188.4567901234568,3.7641971079739194,0.0054
36408,29.0,12.0,-6.6372,183.7,-0.65805,377.9835390946502,7.54976535358455,0.0054
36409,29.0,12.5,-6.4997,145.21,-0.6547,298.7860082304527,5.967890185051783,0.0054
36410,29.0,13.0,-6.2807,95.55,-0.10166,196.60493827160494,3.9269465407458015,0.0054
36411,29.0,13.5,-6.1695,76.96,-0.78682,158.35390946502056,3.162928370233353,0.0054
36412,29.0,14.0,-6.1324,54.68,0.6857,112.51028806584362,2.247257319183469,0.0054
36413,29.0,14.5,-5.9915,47.96,-0.21231,98.68312757201646,1.971076463570577,0.0054
36414,29.0,15.0,-5.9262,38.26,0.52351,78.72427983539094,1.572422549962683,0.0054
36415,29.0,15.5,-5.9286,20.48,0.52318,42.13991769547325,0.8416940361535742,0.0054
36416,29.0,16.0,-5.882999999999999,11.53,4.4944,23.724279835390945,0.4738638787524761,0.0054
36446,30.0,7.0,-8.9984,14.41,-0.25087,29.650205761316872,0.5922271025865725,0.0054
36447,30.0,7.5,-9.6795,81.07,-1.0475,166.81069958847735,3.3318425542465944,0.0054
36448,30.0,8.0,-9.8498,165.13,-0.71221,339.77366255144034,6.786569149904283,0.0054
36449,30.0,8.5,-9.6702,252.73,-0.17429,520.0205761316872,10.386783874858047,0.0054
36450,30.0,9.0,-9.5459,334.72,0.0334449999999999,688.724279835391,13.75643690338498,0.0054
36451,30.0,9.5,-9.3132,401.53,-0.79771,826.1934156378601,16.50221710628636,0.0054
36452,30.0,10.0,-8.9616,461.51,-0.78956,949.6090534979423,18.967295635997854,0.0054
36453,30.0,10.5,-8.6156,516.35,0.49122,1062.448559670782,21.221128689838775,0.0054
36454,30.0,11.0,-8.1797,557.71,-0.11812,1147.5514403292182,22.920956098789546,0.0054
36455,30.0,11.5,-7.6013,578.92,-0.75431,1191.19341563786,23.79265192431773,0.0054
36456,30.0,12.0,-6.7591,585.35,-0.833,1204.4238683127573,24.056914260864,0.0054
36457,30.0,12.5,-6.313,576.09,-0.7218100000000001,1185.3703703703704,23.67634361756409,0.0054
36458,30.0,13.0,-5.9273,547.9,-0.11199,1127.366255144033,22.517781367604655,0.0054
36459,30.0,13.5,-5.6638,507.73,0.5248,1044.7119341563787,20.866860985168664,0.0054
36460,30.0,14.0,-5.3846,452.3,-0.35159,930.6584362139918,18.5887799097784,0.0054
36461,30.0,14.5,-5.1792,355.67,-1.5842,731.8312757201646,14.617447160094812,0.0054
36462,30.0,15.0,-5.1481,228.28,-0.5141100000000001,469.7119341563786,9.3819294225165,0.0054
36463,30.0,15.5,-5.3178,104.55,-0.089988,215.12345679012347,4.296831615227353,0.0054
36464,30.0,16.0,-5.4414,20.05,2.0273,41.25514403292181,0.8240217492616779,0.0054
36494,31.0,7.0,-21.6267,20.54,-0.14676,42.26337448559671,0.8441599366501179,0.0054
36495,31.0,7.5,-21.522,86.7,-0.26183,178.39506172839506,3.5632262175056097,0.0054
36496,31.0,8.0,-21.0252,171.05,-0.95574,351.9547325102881,7.029871332229926,0.0054
